Date,Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
2017-12-10 10:00:00,19.0,0.5,91,0.4,143,-0.8,0.0,0.0,4.3,Winter,No Holiday,Yes
2017-12-10 11:00:00,58.0,0.9,92,0.9,137,-0.2,0.03,0.0,3.9,Winter,No Holiday,Yes
2017-12-10 12:00:00,119.0,2.3,88,0.3,245,0.5,0.28,0.0,3.1,Winter,No Holiday,Yes
2017-12-10 13:00:00,182.0,3.3,87,1.1,230,1.3,0.54,0.0,2.1,Winter,No Holiday,Yes
2017-12-10 14:00:00,235.0,4.2,85,0.7,325,1.8,0.65,0.0,1.4,Winter,No Holiday,Yes
2017-12-10 15:00:00,180.0,6.7,63,4.5,715,0.1,0.35,0.0,1.0,Winter,No Holiday,Yes
2017-12-10 16:00:00,214.0,5.4,71,3.5,622,0.5,0.2,0.0,0.5,Winter,No Holiday,Yes
2017-12-10 17:00:00,226.0,3.6,65,4.3,1061,-2.3,0.03,0.0,0.4,Winter,No Holiday,Yes
2017-12-10 18:00:00,210.0,2.0,61,3.0,2000,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10 19:00:00,181.0,1.6,53,4.0,2000,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10 20:00:00,165.0,0.6,57,3.9,1954,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10 21:00:00,167.0,0.0,59,3.0,1862,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10 22:00:00,152.0,-1.0,56,4.7,2000,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10 23:00:00,148.0,-1.4,43,4.3,2000,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 00:00:00,125.0,-2.5,39,3.4,2000,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 01:00:00,111.0,-3.4,36,3.8,2000,-16.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 02:00:00,67.0,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 03:00:00,45.0,-4.7,38,2.4,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 04:00:00,44.0,-5.2,35,3.2,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 05:00:00,86.0,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 06:00:00,136.0,-5.9,39,2.9,1979,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 07:00:00,325.0,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 08:00:00,653.0,-6.0,38,3.6,1994,-18.0,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 09:00:00,326.0,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 10:00:00,212.0,-5.3,32,4.5,2000,-19.4,0.62,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 11:00:00,226.0,-4.7,36,3.8,2000,-17.5,1.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 12:00:00,247.0,-5.2,33,4.6,1973,-19.0,1.26,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 13:00:00,241.0,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 14:00:00,253.0,-5.4,31,4.1,1945,-19.9,1.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 15:00:00,269.0,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 16:00:00,277.0,-6.0,40,4.0,2000,-17.4,0.55,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 17:00:00,361.0,-7.1,44,4.2,2000,-17.3,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 18:00:00,557.0,-7.9,43,3.3,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 19:00:00,371.0,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 20:00:00,254.0,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 21:00:00,266.0,-9.7,51,2.5,2000,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 22:00:00,222.0,-10.2,50,3.0,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11 23:00:00,174.0,-10.7,53,1.2,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 00:00:00,133.0,-11.0,51,1.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 01:00:00,127.0,-11.2,51,1.1,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 02:00:00,95.0,-11.5,50,0.7,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 03:00:00,54.0,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 04:00:00,46.0,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 05:00:00,65.0,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 06:00:00,104.0,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 07:00:00,280.0,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 08:00:00,580.0,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 09:00:00,275.0,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 10:00:00,184.0,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 11:00:00,201.0,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 12:00:00,228.0,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 13:00:00,225.0,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 14:00:00,258.0,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 15:00:00,250.0,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 16:00:00,248.0,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 17:00:00,305.0,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 18:00:00,529.0,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 19:00:00,350.0,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 20:00:00,260.0,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 21:00:00,270.0,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 22:00:00,256.0,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12 23:00:00,173.0,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 00:00:00,168.0,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 01:00:00,183.0,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 02:00:00,120.0,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 03:00:00,79.0,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 04:00:00,41.0,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 05:00:00,68.0,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 06:00:00,109.0,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 07:00:00,310.0,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 08:00:00,591.0,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 09:00:00,340.0,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 10:00:00,202.0,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 11:00:00,251.0,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 12:00:00,267.0,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 13:00:00,251.0,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 14:00:00,240.0,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 15:00:00,240.0,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 16:00:00,278.0,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 17:00:00,392.0,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 18:00:00,537.0,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 19:00:00,373.0,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 20:00:00,263.0,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 21:00:00,271.0,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 22:00:00,271.0,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13 23:00:00,174.0,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 00:00:00,171.0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 01:00:00,170.0,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 02:00:00,107.0,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 03:00:00,80.0,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 04:00:00,52.0,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 05:00:00,62.0,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 06:00:00,108.0,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 07:00:00,279.0,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 08:00:00,621.0,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 09:00:00,305.0,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 10:00:00,189.0,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 11:00:00,247.0,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 12:00:00,278.0,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 13:00:00,282.0,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 14:00:00,294.0,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 15:00:00,301.0,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 16:00:00,335.0,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 17:00:00,382.0,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 18:00:00,612.0,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 19:00:00,410.0,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 20:00:00,277.0,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 21:00:00,316.0,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 22:00:00,309.0,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14 23:00:00,211.0,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 00:00:00,227.0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 01:00:00,241.0,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 02:00:00,162.0,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 03:00:00,110.0,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 04:00:00,69.0,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 05:00:00,68.0,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 06:00:00,129.0,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 07:00:00,285.0,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 08:00:00,658.0,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 09:00:00,330.0,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 10:00:00,221.0,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 11:00:00,279.0,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 12:00:00,309.0,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 13:00:00,325.0,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 14:00:00,329.0,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 15:00:00,342.0,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 16:00:00,354.0,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 17:00:00,464.0,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 18:00:00,682.0,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 19:00:00,451.0,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 20:00:00,320.0,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 21:00:00,300.0,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 22:00:00,296.0,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15 23:00:00,247.0,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 00:00:00,217.0,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 01:00:00,302.0,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 02:00:00,228.0,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 03:00:00,129.0,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 04:00:00,80.0,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 05:00:00,45.0,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 06:00:00,66.0,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 07:00:00,90.0,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 08:00:00,190.0,-7.3,62,2.6,1112,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 09:00:00,195.0,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 10:00:00,201.0,-6.2,42,2.3,1893,-17.0,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 11:00:00,239.0,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 12:00:00,252.0,-4.1,28,3.8,1998,-19.9,1.08,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 13:00:00,296.0,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 14:00:00,292.0,-3.4,22,4.3,1966,-22.1,1.07,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 15:00:00,291.0,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 16:00:00,258.0,-3.3,24,3.5,2000,-21.0,0.54,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 17:00:00,277.0,-4.6,26,2.6,2000,-21.2,0.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 18:00:00,212.0,-5.3,28,3.5,2000,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 19:00:00,173.0,-6.0,32,2.4,2000,-20.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 20:00:00,143.0,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 21:00:00,159.0,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 22:00:00,155.0,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16 23:00:00,142.0,-8.0,41,2.2,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 00:00:00,175.0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 01:00:00,146.0,-8.4,40,1.6,2000,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 02:00:00,132.0,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 03:00:00,100.0,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 04:00:00,41.0,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 05:00:00,31.0,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 06:00:00,39.0,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 07:00:00,53.0,-10.2,42,2.3,2000,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 08:00:00,94.0,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 09:00:00,122.0,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 10:00:00,142.0,-8.5,31,1.5,1997,-22.6,0.58,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 11:00:00,189.0,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 12:00:00,216.0,-4.9,25,2.6,1966,-21.9,1.08,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 13:00:00,223.0,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 14:00:00,268.0,-3.2,26,3.1,1933,-20.0,1.07,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 15:00:00,278.0,-2.5,28,2.0,2000,-18.5,0.85,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 16:00:00,256.0,-2.7,31,2.3,2000,-17.5,0.54,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 17:00:00,266.0,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 18:00:00,204.0,-4.7,37,1.8,2000,-17.2,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 19:00:00,157.0,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 20:00:00,166.0,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 21:00:00,168.0,-6.5,45,0.7,2000,-16.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 22:00:00,172.0,-6.6,50,0.6,1990,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17 23:00:00,138.0,-6.9,53,0.7,2000,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18 00:00:00,151.0,-5.9,50,0.6,2000,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18 01:00:00,97.0,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18 02:00:00,38.0,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,Winter,No Holiday,Yes
2017-12-18 03:00:00,32.0,-5.3,76,1.0,767,-8.8,0.0,0.3,0.5,Winter,No Holiday,Yes
2017-12-18 04:00:00,29.0,-5.4,81,0.7,270,-8.1,0.0,0.0,0.7,Winter,No Holiday,Yes
2017-12-18 05:00:00,27.0,-5.3,81,0.9,923,-8.0,0.0,0.0,0.8,Winter,No Holiday,Yes
2017-12-18 06:00:00,45.0,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,Winter,No Holiday,Yes
2017-12-18 07:00:00,96.0,-5.0,85,0.7,186,-7.1,0.0,0.0,1.8,Winter,No Holiday,Yes
2017-12-18 08:00:00,146.0,-4.6,86,1.2,508,-6.5,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-18 09:00:00,52.0,-4.3,89,1.0,59,-5.8,0.0,1.6,4.0,Winter,No Holiday,Yes
2017-12-18 10:00:00,36.0,-3.7,87,1.0,541,-5.5,0.03,0.0,4.8,Winter,No Holiday,Yes
2017-12-18 11:00:00,44.0,-2.9,85,1.2,243,-5.0,0.06,0.0,4.8,Winter,No Holiday,Yes
2017-12-18 12:00:00,62.0,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes
2017-12-18 13:00:00,76.0,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,Winter,No Holiday,Yes
2017-12-18 14:00:00,116.0,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,Winter,No Holiday,Yes
2017-12-18 15:00:00,137.0,1.6,73,0.9,421,-2.7,0.6,0.0,3.2,Winter,No Holiday,Yes
2017-12-18 16:00:00,181.0,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,Winter,No Holiday,Yes
2017-12-18 17:00:00,175.0,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,Winter,No Holiday,Yes
2017-12-18 18:00:00,281.0,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18 19:00:00,198.0,1.3,65,1.1,1122,-4.5,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18 20:00:00,165.0,3.3,65,3.2,1172,-2.6,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18 21:00:00,148.0,2.8,73,2.4,831,-1.5,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-18 22:00:00,160.0,1.5,82,2.4,537,-1.2,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-18 23:00:00,128.0,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 00:00:00,122.0,-1.0,73,2.3,881,-5.2,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 01:00:00,122.0,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 02:00:00,93.0,-2.7,72,0.9,990,-7.0,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 03:00:00,55.0,-2.8,58,1.6,1315,-9.9,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 04:00:00,39.0,-2.9,59,1.8,1286,-9.8,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 05:00:00,55.0,-3.9,66,0.7,1209,-9.3,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 06:00:00,78.0,-4.3,70,1.6,1169,-8.9,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 07:00:00,165.0,-4.4,64,2.8,1367,-10.1,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19 08:00:00,390.0,-5.2,58,2.2,1594,-12.1,0.0,0.0,2.5,Winter,No Holiday,Yes
2017-12-19 09:00:00,199.0,-5.3,48,2.6,1810,-14.6,0.18,0.0,2.5,Winter,No Holiday,Yes
2017-12-19 10:00:00,151.0,-4.6,41,2.8,1815,-15.8,0.57,0.0,2.5,Winter,No Holiday,Yes
2017-12-19 11:00:00,174.0,-3.5,35,2.2,1742,-16.7,0.87,0.0,2.5,Winter,No Holiday,Yes
2017-12-19 12:00:00,191.0,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,Winter,No Holiday,Yes
2017-12-19 13:00:00,189.0,-2.2,25,3.2,1970,-19.6,1.17,0.0,2.2,Winter,No Holiday,Yes
2017-12-19 14:00:00,178.0,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,Winter,No Holiday,Yes
2017-12-19 15:00:00,195.0,-1.3,26,3.0,2000,-18.3,0.91,0.0,2.1,Winter,No Holiday,Yes
2017-12-19 16:00:00,211.0,-1.8,31,3.1,1993,-16.7,0.56,0.0,2.0,Winter,No Holiday,Yes
2017-12-19 17:00:00,256.0,-2.7,35,1.8,2000,-16.0,0.18,0.0,2.0,Winter,No Holiday,Yes
2017-12-19 18:00:00,384.0,-3.8,42,3.3,2000,-14.8,0.0,0.0,2.0,Winter,No Holiday,Yes
